data,numero_pedido,cliente,estado,cidade,vendedor,produto,categoria,quantidade,preco_unitario,desconto,custo_unitario,forma_pagamento,faturamento_bruto,valor_desconto,faturamento_liquido,custo,lucro_bruto,margem_percentual
2025-07-20,PED-2025-00474,Integra Distribuidora 156,RS,Porto Alegre,Gustavo Ribeiro,Roteador Empresarial,Conectividade,2,759.33,0.0,357.09,Transferência,1518.66,0.0,1518.66,714.18,804.48,0.52973
2025-07-20,PED-2025-00509,Prime Tecnologia 059,DF,Brasília,Juliana Mendes,Cadeira Ergonômica,Móveis,4,1409.86,0.05,750.1,Pix,5639.44,281.97,5357.47,3000.4,2357.07,0.439959
2025-07-20,PED-2025-00509,Prime Tecnologia 059,DF,Brasília,Juliana Mendes,Headset Corporativo,Acessórios,1,338.54,0.15,162.64,Pix,338.54,50.78,287.76,162.64,125.12,0.434805
2025-07-20,PED-2025-00509,Prime Tecnologia 059,DF,Brasília,Juliana Mendes,Kit Toner Colorido,Impressão,3,883.52,0.1,398.19,Pix,2650.56,265.06,2385.5,1194.57,1190.93,0.499238
2025-07-21,PED-2025-00080,Vértice Logística 010,BA,Feira de Santana,Ana Martins,Roteador Empresarial,Conectividade,1,727.06,0.0,361.5,Boleto,727.06,0.0,727.06,361.5,365.56,0.502792
2025-07-21,PED-2025-00080,Vértice Logística 010,BA,Feira de Santana,Ana Martins,Teclado Mecânico,Acessórios,2,390.61,0.03,189.19,Boleto,781.22,23.44,757.78,378.38,379.4,0.500675
2025-07-21,PED-2025-01011,Conecta Distribuidora 124,SC,Florianópolis,Camila Rocha,Filtro de Linha Premium,Energia,5,124.23,0.05,52.59,Cartão de débito,621.15,31.06,590.09,262.95,327.14,0.554392
2025-07-22,PED-2025-00403,Nova Serviços 037,SP,São Paulo,Ana Martins,Kit Toner Colorido,Impressão,4,861.52,0.1,420.06,Cartão de crédito,3446.08,344.61,3101.47,1680.24,1421.23,0.458244
2025-07-22,PED-2025-00715,Nova Engenharia 087,RS,Pelotas,Diego Lima,Roteador Empresarial,Conectividade,3,750.68,0.05,374.58,Pix,2252.04,112.6,2139.44,1123.74,1015.7,0.47475
2025-07-23,PED-2025-00108,Prime Engenharia 039,SP,Santos,Bruno Costa,Monitor Ultrawide 29,Informática,1,1873.78,0.0,1160.11,Pix,1873.78,0.0,1873.78,1160.11,713.67,0.380872
2025-07-23,PED-2025-00108,Prime Engenharia 039,SP,Santos,Bruno Costa,Switch 24 Portas,Conectividade,1,1075.63,0.05,634.15,Pix,1075.63,53.78,1021.85,634.15,387.7,0.379409
2025-07-23,PED-2025-00108,Prime Engenharia 039,SP,Santos,Bruno Costa,Toner Preto,Impressão,1,338.81,0.1,145.49,Pix,338.81,33.88,304.93,145.49,159.44,0.522873
2025-07-23,PED-2025-00551,Vértice Soluções 200,SP,Campinas,Lucas Barros,Filtro de Linha Premium,Energia,1,119.39,0.1,50.81,Cartão de crédito,119.39,11.94,107.45,50.81,56.64,0.527133
2025-07-24,PED-2025-00628,Aurora Distribuidora 212,SP,São Paulo,Camila Rocha,Headset Corporativo,Acessórios,7,323.88,0.03,161.06,Cartão de crédito,2267.16,68.01,2199.15,1127.42,1071.73,0.487337
2025-07-25,PED-2025-00091,Prime Engenharia 119,MG,Belo Horizonte,Bruno Costa,Impressora Multifuncional,Impressão,2,1613.29,0.05,1005.86,Transferência,3226.58,161.33,3065.25,2011.72,1053.53,0.343701
2025-07-25,PED-2025-00091,Prime Engenharia 119,MG,Belo Horizonte,Bruno Costa,Mouse Sem Fio,Acessórios,2,145.27,0.1,68.25,Transferência,290.54,29.05,261.49,136.5,124.99,0.477984
2025-07-25,PED-2025-00117,Nova Comercial 057,RS,Caxias do Sul,Fernanda Alves,Mesa Ajustável,Móveis,2,1899.88,0.05,1043.46,Cartão de crédito,3799.76,189.99,3609.77,2086.92,1522.85,0.421869
2025-07-25,PED-2025-00117,Nova Comercial 057,RS,Caxias do Sul,Fernanda Alves,Mouse Sem Fio,Acessórios,2,147.02,0.0,70.52,Cartão de crédito,294.04,0.0,294.04,141.04,153.0,0.520337
2025-07-25,PED-2025-00202,Alfa Tecnologia 211,BA,Salvador,Gustavo Ribeiro,Filtro de Linha Premium,Energia,1,125.57,0.0,51.58,Pix,125.57,0.0,125.57,51.58,73.99,0.589233
2025-07-25,PED-2025-00202,Alfa Tecnologia 211,BA,Salvador,Gustavo Ribeiro,Monitor Ultrawide 29,Informática,2,1743.7,0.0,1145.33,Pix,3487.4,0.0,3487.4,2290.66,1196.74,0.343161
2025-07-25,PED-2025-00206,Horizonte Comercial 065,RS,Porto Alegre,Camila Rocha,Teclado Mecânico,Acessórios,5,385.75,0.0,191.53,Cartão de crédito,1928.75,0.0,1928.75,957.65,971.1,0.503487
2025-07-25,PED-2025-00206,Horizonte Comercial 065,RS,Porto Alegre,Camila Rocha,Toner Preto,Impressão,1,332.74,0.03,143.06,Cartão de crédito,332.74,9.98,322.76,143.06,179.7,0.556757
2025-07-26,PED-2025-00526,Vértice Logística 210,BA,Feira de Santana,Diego Lima,Impressora Multifuncional,Impressão,2,1589.1,0.03,996.73,Pix,3178.2,95.35,3082.85,1993.46,1089.39,0.353372
2025-07-26,PED-2025-00569,Horizonte Tecnologia 195,DF,Brasília,Juliana Mendes,Gaveteiro Executivo,Móveis,3,713.65,0.0,372.26,Cartão de crédito,2140.95,0.0,2140.95,1116.78,1024.17,0.478372
2025-07-26,PED-2025-00607,Alfa Tecnologia 091,PR,Curitiba,Bruno Costa,Gaveteiro Executivo,Móveis,2,682.23,0.12,367.7,Boleto,1364.46,163.74,1200.72,735.4,465.32,0.387537
2025-07-26,PED-2025-00607,Alfa Tecnologia 091,PR,Curitiba,Bruno Costa,Headset Corporativo,Acessórios,6,341.27,0.0,156.56,Boleto,2047.62,0.0,2047.62,939.36,1108.26,0.541243
2025-07-26,PED-2025-00635,Ponto Soluções 008,RS,Caxias do Sul,Camila Rocha,Filtro de Linha Premium,Energia,5,118.73,0.0,51.13,Cartão de crédito,593.65,0.0,593.65,255.65,338.0,0.569359
2025-07-26,PED-2025-00635,Ponto Soluções 008,RS,Caxias do Sul,Camila Rocha,Roteador Empresarial,Conectividade,7,784.34,0.05,362.56,Cartão de crédito,5490.38,274.52,5215.86,2537.92,2677.94,0.513423
2025-07-26,PED-2025-01008,Aurora Distribuidora 092,SP,Campinas,Lucas Barros,Mouse Sem Fio,Acessórios,6,147.23,0.0,68.8,Cartão de crédito,883.38,0.0,883.38,412.8,470.58,0.532704
2025-07-27,PED-2025-00533,Central Tecnologia 203,SP,Ribeirão Preto,Juliana Mendes,Filtro de Linha Premium,Energia,2,123.1,0.03,52.6,Pix,246.2,7.39,238.81,105.2,133.61,0.55949
2025-07-27,PED-2025-00533,Central Tecnologia 203,SP,Ribeirão Preto,Juliana Mendes,Mouse Sem Fio,Acessórios,1,153.26,0.08,67.57,Pix,153.26,12.26,141.0,67.57,73.43,0.520777
2025-07-27,PED-2025-00561,Nova Serviços 077,RS,Pelotas,Juliana Mendes,Headset Corporativo,Acessórios,3,327.08,0.0,161.48,Pix,981.24,0.0,981.24,484.44,496.8,0.506298
2025-07-27,PED-2025-00561,Nova Serviços 077,RS,Pelotas,Juliana Mendes,Kit Toner Colorido,Impressão,4,917.07,0.03,406.25,Pix,3668.28,110.05,3558.23,1625.0,1933.23,0.543312
2025-07-27,PED-2025-00561,Nova Serviços 077,RS,Pelotas,Juliana Mendes,Teclado Mecânico,Acessórios,1,392.0,0.0,188.49,Pix,392.0,0.0,392.0,188.49,203.51,0.519158
2025-07-28,PED-2025-00182,Ponto Varejo 158,SP,Santos,Juliana Mendes,Nobreak 1500VA,Energia,3,1222.14,0.05,698.55,Cartão de crédito,3666.42,183.32,3483.1,2095.65,1387.45,0.398338
2025-07-28,PED-2025-00182,Ponto Varejo 158,SP,Santos,Juliana Mendes,Teclado Mecânico,Acessórios,6,397.62,0.1,199.59,Cartão de crédito,2385.72,238.57,2147.15,1197.54,949.61,0.442265
2025-07-28,PED-2025-00317,Central Tecnologia 043,GO,Aparecida de Goiânia,Bruno Costa,Access Point Wi-Fi 6,Conectividade,4,864.37,0.05,492.77,Boleto,3457.48,172.87,3284.61,1971.08,1313.53,0.399904
2025-07-28,PED-2025-00519,Ponto Logística 138,PE,Caruaru,Fernanda Alves,Cadeira Ergonômica,Móveis,1,1381.05,0.0,796.22,Pix,1381.05,0.0,1381.05,796.22,584.83,0.423468
2025-07-29,PED-2025-00189,Integra Soluções 176,PE,Olinda,Lucas Barros,Mesa Ajustável,Móveis,1,1828.57,0.0,1077.58,Cartão de crédito,1828.57,0.0,1828.57,1077.58,750.99,0.410698
2025-07-29,PED-2025-00189,Integra Soluções 176,PE,Olinda,Lucas Barros,Toner Preto,Impressão,3,340.75,0.15,143.27,Cartão de crédito,1022.25,153.34,868.91,429.81,439.1,0.505347
2025-07-29,PED-2025-00255,Prime Serviços 189,SP,São Paulo,Juliana Mendes,Mouse Sem Fio,Acessórios,3,145.05,0.05,68.11,Pix,435.15,21.76,413.39,204.33,209.06,0.505724
2025-07-29,PED-2025-00255,Prime Serviços 189,SP,São Paulo,Juliana Mendes,Nobreak 1500VA,Energia,2,1179.22,0.0,667.89,Pix,2358.44,0.0,2358.44,1335.78,1022.66,0.433617
2025-07-30,PED-2025-00615,Ponto Varejo 198,SP,Campinas,Bruno Costa,Teclado Mecânico,Acessórios,1,389.2,0.08,193.52,Pix,389.2,31.14,358.06,193.52,164.54,0.459538
2025-07-30,PED-2025-00808,Nova Comercial 217,RS,Caxias do Sul,Gustavo Ribeiro,Headset Corporativo,Acessórios,1,335.57,0.12,160.37,Cartão de crédito,335.57,40.27,295.3,160.37,134.93,0.456928
2025-07-30,PED-2025-00808,Nova Comercial 217,RS,Caxias do Sul,Gustavo Ribeiro,Mouse Sem Fio,Acessórios,2,153.57,0.1,69.71,Cartão de crédito,307.14,30.71,276.43,139.42,137.01,0.495634
2025-07-31,PED-2025-00665,Nova Comercial 017,MG,Belo Horizonte,Juliana Mendes,Mouse Sem Fio,Acessórios,1,155.17,0.05,67.76,Transferência,155.17,7.76,147.41,67.76,79.65,0.540334
2025-07-31,PED-2025-00665,Nova Comercial 017,MG,Belo Horizonte,Juliana Mendes,Toner Preto,Impressão,3,336.51,0.03,143.24,Transferência,1009.53,30.29,979.24,429.72,549.52,0.561172
2025-08-01,PED-2025-00589,Central Engenharia 103,SP,Campinas,Camila Rocha,Teclado Mecânico,Acessórios,2,386.36,0.05,191.89,Pix,772.72,38.64,734.08,383.78,350.3,0.477199
2025-08-01,PED-2025-00590,Central Serviços 133,SP,São Paulo,Ana Martins,Monitor Ultrawide 29,Informática,1,1722.71,0.0,1129.76,Boleto,1722.71,0.0,1722.71,1129.76,592.95,0.344196
2025-08-01,PED-2025-00590,Central Serviços 133,SP,São Paulo,Ana Martins,Roteador Empresarial,Conectividade,2,773.15,0.05,375.71,Boleto,1546.3,77.32,1468.98,751.42,717.56,0.488477
2025-08-01,PED-2025-00899,Prime Tecnologia 219,RJ,Petrópolis,Ana Martins,Filtro de Linha Premium,Energia,2,115.24,0.05,50.35,Pix,230.48,11.52,218.96,100.7,118.26,0.54009
2025-08-01,PED-2025-00899,Prime Tecnologia 219,RJ,Petrópolis,Ana Martins,Mouse Sem Fio,Acessórios,5,150.18,0.08,66.18,Pix,750.9,60.07,690.83,330.9,359.93,0.52101
2025-08-01,PED-2025-00899,Prime Tecnologia 219,RJ,Petrópolis,Ana Martins,Nobreak 1500VA,Energia,2,1160.1,0.0,670.76,Pix,2320.2,0.0,2320.2,1341.52,978.68,0.421808
2025-08-02,PED-2025-00581,Central Serviços 053,SP,Campinas,Diego Lima,Mesa Ajustável,Móveis,6,1788.82,0.0,1056.86,Cartão de crédito,10732.92,0.0,10732.92,6341.16,4391.76,0.409186
2025-08-02,PED-2025-00581,Central Serviços 053,SP,Campinas,Diego Lima,Notebook Pro 15,Informática,2,4875.06,0.05,3329.51,Cartão de crédito,9750.12,487.51,9262.61,6659.02,2603.59,0.281086
2025-08-02,PED-2025-00915,Central Comercial 033,RS,Caxias do Sul,Juliana Mendes,Monitor Ultrawide 29,Informática,5,1744.68,0.0,1137.23,Cartão de crédito,8723.4,0.0,8723.4,5686.15,3037.25,0.348173
2025-08-02,PED-2025-00915,Central Comercial 033,RS,Caxias do Sul,Juliana Mendes,Notebook Essencial 14,Informática,4,2892.43,0.08,2066.3,Cartão de crédito,11569.72,925.58,10644.14,8265.2,2378.94,0.223498
2025-08-03,PED-2025-00487,Integra Logística 026,SP,Campinas,Lucas Barros,Teclado Mecânico,Acessórios,1,386.83,0.0,191.65,Transferência,386.83,0.0,386.83,191.65,195.18,0.504563
2025-08-03,PED-2025-00656,Horizonte Engenharia 095,RS,Pelotas,Fernanda Alves,Access Point Wi-Fi 6,Conectividade,4,893.47,0.0,466.55,Cartão de débito,3573.88,0.0,3573.88,1866.2,1707.68,0.477822
2025-08-03,PED-2025-00671,Prime Comercial 089,PR,Maringá,Camila Rocha,Impressora Multifuncional,Impressão,4,1632.95,0.0,1011.26,Pix,6531.8,0.0,6531.8,4045.04,2486.76,0.380716
2025-08-03,PED-2025-00671,Prime Comercial 089,PR,Maringá,Camila Rocha,Mouse Sem Fio,Acessórios,3,157.32,0.1,68.28,Pix,471.96,47.2,424.76,204.84,219.92,0.517756
2025-08-04,PED-2025-00035,Vértice Logística 130,PR,Maringá,Gustavo Ribeiro,Mesa Ajustável,Móveis,2,1861.37,0.1,1073.33,Boleto,3722.74,372.27,3350.47,2146.66,1203.81,0.359295
2025-08-04,PED-2025-00035,Vértice Logística 130,PR,Maringá,Gustavo Ribeiro,Webcam Full HD,Acessórios,4,281.81,0.1,130.95,Boleto,1127.24,112.72,1014.52,523.8,490.72,0.483695
2025-08-04,PED-2025-00244,Ponto Varejo 198,GO,Aparecida de Goiânia,Juliana Mendes,Roteador Empresarial,Conectividade,3,741.16,0.1,359.2,Boleto,2223.48,222.35,2001.13,1077.6,923.53,0.461505
2025-08-05,PED-2025-00453,Aurora Logística 162,RJ,Rio de Janeiro,Gustavo Ribeiro,Notebook Pro 15,Informática,2,4985.16,0.15,3477.67,Pix,9970.32,1495.55,8474.77,6955.34,1519.43,0.179289
2025-08-05,PED-2025-00641,Alfa Tecnologia 171,SP,São Paulo,Fernanda Alves,Notebook Pro 15,Informática,2,4798.09,0.0,3466.04,Transferência,9596.18,0.0,9596.18,6932.08,2664.1,0.277621
2025-08-05,PED-2025-00641,Alfa Tecnologia 171,SP,São Paulo,Fernanda Alves,Teclado Mecânico,Acessórios,4,397.83,0.0,186.5,Transferência,1591.32,0.0,1591.32,746.0,845.32,0.531207
2025-08-05,PED-2025-00777,Central Tecnologia 123,SP,Campinas,Fernanda Alves,Access Point Wi-Fi 6,Conectividade,2,917.83,0.0,487.87,Boleto,1835.66,0.0,1835.66,975.74,859.92,0.468453
2025-08-05,PED-2025-01054,Prime Tecnologia 019,RJ,Petrópolis,Juliana Mendes,Monitor Ultrawide 29,Informática,2,1810.06,0.0,1186.16,Transferência,3620.12,0.0,3620.12,2372.32,1247.8,0.344685
2025-08-07,PED-2025-00477,Central Engenharia 023,MG,Uberlândia,Bruno Costa,Impressora Multifuncional,Impressão,2,1559.16,0.0,988.46,Cartão de crédito,3118.32,0.0,3118.32,1976.92,1141.4,0.36603
2025-08-07,PED-2025-00942,Vértice Varejo 070,GO,Aparecida de Goiânia,Camila Rocha,Access Point Wi-Fi 6,Conectividade,4,866.99,0.0,484.12,Cartão de débito,3467.96,0.0,3467.96,1936.48,1531.48,0.441608
2025-08-08,PED-2025-00208,Prime Engenharia 039,DF,Brasília,Diego Lima,Mouse Sem Fio,Acessórios,2,152.2,0.05,68.9,Cartão de crédito,304.4,15.22,289.18,137.8,151.38,0.52348
2025-08-08,PED-2025-00208,Prime Engenharia 039,DF,Brasília,Diego Lima,Nobreak 1500VA,Energia,3,1171.31,0.08,675.63,Cartão de crédito,3513.93,281.11,3232.82,2026.89,1205.93,0.373026
2025-08-08,PED-2025-00208,Prime Engenharia 039,DF,Brasília,Diego Lima,Notebook Essencial 14,Informática,7,2871.66,0.05,2017.33,Cartão de crédito,20101.62,1005.08,19096.54,14121.31,4975.23,0.26053
2025-08-08,PED-2025-00423,Integra Distribuidora 116,DF,Brasília,Gustavo Ribeiro,Webcam Full HD,Acessórios,2,289.14,0.08,129.87,Boleto,578.28,46.26,532.02,259.74,272.28,0.511783
2025-08-08,PED-2025-00643,Conecta Logística 034,GO,Anápolis,Lucas Barros,Monitor Ultrawide 29,Informática,1,1875.79,0.0,1181.3,Cartão de crédito,1875.79,0.0,1875.79,1181.3,694.49,0.370239
2025-08-08,PED-2025-00988,Conecta Varejo 094,SP,São Paulo,Juliana Mendes,Access Point Wi-Fi 6,Conectividade,3,896.67,0.08,468.49,Cartão de crédito,2690.01,215.2,2474.81,1405.47,1069.34,0.43209
2025-08-08,PED-2025-00988,Conecta Varejo 094,SP,São Paulo,Juliana Mendes,Notebook Pro 15,Informática,2,4921.84,0.12,3556.36,Cartão de crédito,9843.68,1181.24,8662.44,7112.72,1549.72,0.178901
2025-08-08,PED-2025-01055,Ponto Logística 138,SP,Santos,Gustavo Ribeiro,Toner Preto,Impressão,3,324.3,0.15,151.27,Pix,972.9,145.94,826.97,453.81,373.16,0.451234
2025-08-08,PED-2025-01055,Ponto Logística 138,SP,Santos,Gustavo Ribeiro,Webcam Full HD,Acessórios,1,288.24,0.0,132.84,Pix,288.24,0.0,288.24,132.84,155.4,0.539134
2025-08-09,PED-2025-00549,Prime Serviços 069,PR,Curitiba,Ana Martins,Switch 24 Portas,Conectividade,2,1121.84,0.0,606.18,Cartão de crédito,2243.68,0.0,2243.68,1212.36,1031.32,0.459656
2025-08-09,PED-2025-00586,Prime Comercial 209,DF,Brasília,Diego Lima,Mouse Sem Fio,Acessórios,2,149.65,0.0,67.29,Boleto,299.3,0.0,299.3,134.58,164.72,0.550351
2025-08-09,PED-2025-00649,Alfa Serviços 101,SC,Florianópolis,Ana Martins,Mouse Sem Fio,Acessórios,2,153.68,0.0,70.31,Pix,307.36,0.0,307.36,140.62,166.74,0.542491
2025-08-09,PED-2025-00649,Alfa Serviços 101,SC,Florianópolis,Ana Martins,Notebook Essencial 14,Informática,6,2996.56,0.03,2034.07,Pix,17979.36,539.38,17439.98,12204.42,5235.56,0.300204
2025-08-09,PED-2025-00802,Nova Serviços 197,MG,Juiz de Fora,Lucas Barros,Filtro de Linha Premium,Energia,4,120.87,0.05,51.19,Cartão de crédito,483.48,24.17,459.31,204.76,254.55,0.554197
2025-08-09,PED-2025-00876,Vértice Logística 010,BA,Vitória da Conquista,Camila Rocha,Switch 24 Portas,Conectividade,3,1090.08,0.12,624.37,Pix,3270.24,392.43,2877.81,1873.11,1004.7,0.34912
2025-08-09,PED-2025-00876,Vértice Logística 010,BA,Vitória da Conquista,Camila Rocha,Toner Preto,Impressão,1,326.2,0.0,149.03,Pix,326.2,0.0,326.2,149.03,177.17,0.543133
2025-08-09,PED-2025-00876,Vértice Logística 010,BA,Vitória da Conquista,Camila Rocha,Webcam Full HD,Acessórios,2,284.44,0.08,130.54,Pix,568.88,45.51,523.37,261.08,262.29,0.501156
2025-08-10,PED-2025-00205,Alfa Comercial 121,RJ,Petrópolis,Juliana Mendes,Filtro de Linha Premium,Energia,6,121.47,0.0,49.75,Boleto,728.82,0.0,728.82,298.5,430.32,0.590434
2025-08-10,PED-2025-00205,Alfa Comercial 121,RJ,Petrópolis,Juliana Mendes,Mouse Sem Fio,Acessórios,5,151.92,0.0,69.51,Boleto,759.6,0.0,759.6,347.55,412.05,0.542457
2025-08-10,PED-2025-00217,Ponto Distribuidora 108,MG,Belo Horizonte,Gustavo Ribeiro,Gaveteiro Executivo,Móveis,3,720.26,0.1,377.63,Cartão de crédito,2160.78,216.08,1944.7,1132.89,811.81,0.417448
2025-08-10,PED-2025-00657,Conecta Varejo 014,SP,Ribeirão Preto,Gustavo Ribeiro,Headset Corporativo,Acessórios,1,323.84,0.0,159.98,Transferência,323.84,0.0,323.84,159.98,163.86,0.505991
2025-08-10,PED-2025-01039,Ponto Logística 018,DF,Brasília,Diego Lima,Mouse Sem Fio,Acessórios,2,152.51,0.0,68.81,Pix,305.02,0.0,305.02,137.62,167.4,0.548816
2025-08-10,PED-2025-01039,Ponto Logística 018,DF,Brasília,Diego Lima,Toner Preto,Impressão,1,337.65,0.05,147.17,Pix,337.65,16.88,320.77,147.17,173.6,0.541194
2025-08-11,PED-2025-00451,Vértice Soluções 120,SP,Ribeirão Preto,Ana Martins,Cadeira Ergonômica,Móveis,2,1334.76,0.05,747.58,Pix,2669.52,133.48,2536.04,1495.16,1040.88,0.410436
2025-08-11,PED-2025-00451,Cliente não informado,SP,Ribeirão Preto,Ana Martins,Teclado Mecânico,Acessórios,2,404.19,0.0,189.83,Pix,808.38,0.0,808.38,379.66,428.72,0.530345
2025-08-11,PED-2025-00931,Nova Engenharia 007,SP,São Paulo,Camila Rocha,Cadeira Ergonômica,Móveis,1,1373.87,0.0,784.0,Boleto,1373.87,0.0,1373.87,784.0,589.87,0.429349
2025-08-12,PED-2025-00740,Nova Comercial 057,MG,Juiz de Fora,Bruno Costa,Filtro de Linha Premium,Energia,2,125.29,0.08,50.91,Boleto,250.58,20.05,230.53,101.82,128.71,0.558329
2025-08-12,PED-2025-00740,Nova Comercial 057,MG,Juiz de Fora,Bruno Costa,Headset Corporativo,Acessórios,7,333.18,0.05,164.18,Boleto,2332.26,116.61,2215.65,1149.26,1066.39,0.481298
2025-08-12,PED-2025-00740,Nova Comercial 057,MG,Juiz de Fora,Bruno Costa,Roteador Empresarial,Conectividade,5,783.97,0.0,370.78,Boleto,3919.85,0.0,3919.85,1853.9,2065.95,0.527048
2025-08-12,PED-2025-00817,Alfa Engenharia 191,RJ,Petrópolis,Diego Lima,Gaveteiro Executivo,Móveis,5,665.71,0.0,371.99,Cartão de crédito,3328.55,0.0,3328.55,1859.95,1468.6,0.441213
2025-08-12,PED-2025-00817,Alfa Engenharia 191,RJ,Petrópolis,Diego Lima,Notebook Essencial 14,Informática,1,2914.66,0.08,2030.73,Cartão de crédito,2914.66,233.17,2681.49,2030.73,650.76,0.242685
2025-08-13,PED-2025-00261,Central Serviços 173,PR,Londrina,Diego Lima,Webcam Full HD,Acessórios,6,288.73,0.0,134.35,Boleto,1732.38,0.0,1732.38,806.1,926.28,0.534686
2025-08-13,PED-2025-00397,Alfa Engenharia 191,MG,Belo Horizonte,Fernanda Alves,Switch 24 Portas,Conectividade,4,1088.55,0.0,624.66,Cartão de crédito,4354.2,0.0,4354.2,2498.64,1855.56,0.426154
2025-08-13,PED-2025-00397,Alfa Engenharia 191,MG,Belo Horizonte,Fernanda Alves,Webcam Full HD,Acessórios,2,291.56,0.08,131.7,Cartão de crédito,583.12,46.65,536.47,263.4,273.07,0.509013
2025-08-13,PED-2025-01120,Conecta Distribuidora 044,RS,Porto Alegre,Gustavo Ribeiro,Teclado Mecânico,Acessórios,2,381.82,0.12,193.13,Transferência,763.64,91.64,672.0,386.26,285.74,0.425211
2025-08-14,PED-2025-00122,Horizonte Engenharia 135,SC,Blumenau,Ana Martins,Notebook Essencial 14,Informática,4,2967.63,0.0,2076.73,Boleto,11870.52,0.0,11870.52,8306.92,3563.6,0.300206
2025-08-14,PED-2025-00200,Alfa Serviços 101,SC,Florianópolis,Camila Rocha,Notebook Pro 15,Informática,6,4765.28,0.08,3331.76,Pix,28591.68,2287.33,26304.35,19990.56,6313.79,0.240028
2025-08-14,PED-2025-00200,Alfa Serviços 101,SC,Florianópolis,Camila Rocha,Toner Preto,Impressão,1,333.26,0.03,148.75,Pix,333.26,10.0,323.26,148.75,174.51,0.539847
2025-08-14,PED-2025-00443,Integra Soluções 176,PE,Caruaru,Diego Lima,Gaveteiro Executivo,Móveis,3,677.73,0.03,373.4,Cartão de crédito,2033.19,61.0,1972.19,1120.2,851.99,0.432003
2025-08-14,PED-2025-00443,Integra Soluções 176,PE,Caruaru,Diego Lima,Monitor Ultrawide 29,Informática,1,1836.8,0.15,1197.35,Cartão de crédito,1836.8,275.52,1561.28,1197.35,363.93,0.233097
2025-08-14,PED-2025-00443,Integra Soluções 176,PE,Caruaru,Diego Lima,Notebook Pro 15,Informática,3,4703.44,0.15,3379.88,Cartão de crédito,14110.32,2116.55,11993.77,10139.64,1854.13,0.154591
2025-08-14,PED-2025-00467,Vértice Logística 090,SC,Joinville,Camila Rocha,Headset Corporativo,Acessórios,6,323.16,0.12,154.2,Boleto,1938.96,232.68,1706.28,925.2,781.08,0.457769
2025-08-14,PED-2025-01002,Alfa Serviços 061,BA,Salvador,Lucas Barros,Headset Corporativo,Acessórios,2,322.78,0.1,154.1,Pix,645.56,64.56,581.0,308.2,272.8,0.469539
2025-08-15,PED-2025-00577,Vértice Distribuidora 220,SP,Ribeirão Preto,Fernanda Alves,Filtro de Linha Premium,Energia,3,115.51,0.0,52.8,Pix,346.53,0.0,346.53,158.4,188.13,0.542897
2025-08-15,PED-2025-00577,Vértice Distribuidora 220,SP,Ribeirão Preto,Fernanda Alves,Headset Corporativo,Acessórios,4,341.47,0.1,160.95,Pix,1365.88,136.59,1229.29,643.8,585.49,0.476284
2025-08-15,PED-2025-00926,Integra Logística 066,RJ,Niterói,Lucas Barros,Nobreak 1500VA,Energia,1,1226.56,0.15,656.97,Cartão de crédito,1226.56,183.98,1042.58,656.97,385.61,0.369859
2025-08-15,PED-2025-00926,Integra Logística 066,RJ,Niterói,Lucas Barros,Toner Preto,Impressão,2,345.26,0.0,148.86,Cartão de crédito,690.52,0.0,690.52,297.72,392.8,0.568847
2025-08-15,PED-2025-00937,Conecta Varejo 134,RJ,Rio de Janeiro,Juliana Mendes,Webcam Full HD,Acessórios,5,283.67,0.05,137.15,Cartão de débito,1418.35,70.92,1347.43,685.75,661.68,0.491069
2025-08-17,PED-2025-00154,Horizonte Engenharia 175,PE,Caruaru,Camila Rocha,Filtro de Linha Premium,Energia,7,116.47,0.1,51.28,Boleto,815.29,81.53,733.76,358.96,374.8,0.510794
2025-08-17,PED-2025-00154,Horizonte Engenharia 175,PE,Caruaru,Camila Rocha,Webcam Full HD,Acessórios,1,284.55,0.08,135.01,Boleto,284.55,22.76,261.79,135.01,126.78,0.484273
2025-08-17,PED-2025-00216,Vértice Distribuidora 180,SP,Ribeirão Preto,Diego Lima,Notebook Essencial 14,Informática,7,2811.67,0.0,1986.98,Pix,19681.69,0.0,19681.69,13908.86,5772.83,0.29331
2025-08-17,PED-2025-00417,Prime Serviços 109,BA,Feira de Santana,Ana Martins,Monitor Ultrawide 29,Informática,3,1740.89,0.05,1141.26,Boleto,5222.67,261.13,4961.54,3423.78,1537.76,0.309936
2025-08-17,PED-2025-00417,Prime Serviços 109,BA,Feira de Santana,Ana Martins,Notebook Essencial 14,Informática,14,3027.34,0.03,1968.6,Boleto,42382.76,1271.48,41111.28,27560.4,13550.88,0.329615
2025-08-18,PED-2025-00877,Central Tecnologia 123,RJ,Petrópolis,Ana Martins,Teclado Mecânico,Acessórios,2,391.98,0.1,190.05,Cartão de crédito,783.96,78.4,705.56,380.1,325.46,0.461282
2025-08-18,PED-2025-01085,Central Engenharia 063,RJ,Petrópolis,Juliana Mendes,Notebook Essencial 14,Informática,1,2955.29,0.08,2023.8,Cartão de crédito,2955.29,236.42,2718.87,2023.8,695.07,0.255646
2025-08-19,PED-2025-00102,Horizonte Serviços 165,PR,Curitiba,Bruno Costa,Filtro de Linha Premium,Energia,2,118.25,0.05,52.62,Pix,236.5,11.82,224.68,105.24,119.44,0.53159
